city_id,display_name,country,cohort,field,label,pillar,required_for_ranking,value,provider_id,source_url,source_title,source_date,notes
id-surabaya,Surabaya,Indonesia,Southeast Asia,education_quality_raw,Education quality raw,capability,yes,44.88,world_bank,https://api.worldbank.org/v2/country/IDN/indicator/SE.TER.ENRR?format=json&mrv=10,"World Bank WDI: School enrollment, tertiary (% gross)",2023-12-31,auto_ingest=world_bank_proxy; indicator=SE.TER.ENRR; year=2023; country_proxy=Indonesia
id-surabaya,Surabaya,Indonesia,Southeast Asia,equal_opportunity_raw,Equal opportunity raw,capability,yes,34.9,world_bank,https://api.worldbank.org/v2/country/IDN/indicator/SI.POV.GINI?format=json&mrv=10,World Bank WDI: Gini index,2024-12-31,auto_ingest=world_bank_capability; indicator=SI.POV.GINI; year=2024; country_proxy=Indonesia
id-surabaya,Surabaya,Indonesia,Southeast Asia,hospitality_belonging_raw,Hospitality and belonging raw,community,yes,49.86,world_bank,https://api.worldbank.org/v2/country/IDN/indicator/SM.POP.NETM?format=json&mrv=10,World Bank WDI: Net migration (proxy for hospitality/belonging — positive = welcoming),2025-12-31,auto_ingest=world_bank_proxy; proxy=net_migration_hospitality; indicator=SM.POP.NETM; year=2025; country_proxy=Indonesia
id-surabaya,Surabaya,Indonesia,Southeast Asia,tolerance_pluralism_raw,Tolerance and pluralism raw,community,yes,21.03,world_bank,https://api.worldbank.org/v2/country/IDN/indicator/SG.GEN.PARL.ZS?format=json&mrv=10,World Bank WDI: Proportion of seats held by women in national parliaments (%),2024-12-31,auto_ingest=world_bank_proxy; proxy=gender_parity_parliament; indicator=SG.GEN.PARL.ZS; year=2024; country_proxy=Indonesia
id-surabaya,Surabaya,Indonesia,Southeast Asia,cultural_public_life_raw,Cultural public life raw,community,yes,14.3,world_bank,https://api.worldbank.org/v2/country/IDN/indicator/ST.INT.ARVL?format=json&mrv=10,World Bank WDI: International tourism arrivals per 1 000 population,2020-12-31,auto_ingest=cultural_life_proxy; indicator=ST.INT.ARVL; norm=per_1000_pop; year=2020; country_proxy=Indonesia
id-surabaya,Surabaya,Indonesia,Southeast Asia,birth_rate_optimism_raw,Birth rate and societal optimism raw,community,yes,,,,,,
id-surabaya,Surabaya,Indonesia,Southeast Asia,entrepreneurial_dynamism_raw,Entrepreneurial dynamism raw,creative,yes,0.33,world_bank,https://api.worldbank.org/v2/country/IDN/indicator/IC.BUS.NDNS.ZS?format=json&mrv=10,"World Bank WDI: New business density (new registrations per 1,000 people ages 15-64)",2016-12-31,auto_ingest=world_bank_creative_extended; indicator=IC.BUS.NDNS.ZS; year=2016; country_proxy=Indonesia
id-surabaya,Surabaya,Indonesia,Southeast Asia,innovation_research_intensity_raw,Innovation and research raw,creative,yes,0.28,world_bank,https://api.worldbank.org/v2/country/IDN/indicator/GB.XPD.RSDV.GD.ZS?format=json&mrv=10,World Bank WDI: Research and development expenditure (% of GDP),2020-12-31,auto_ingest=world_bank_creative_extended; indicator=GB.XPD.RSDV.GD.ZS; year=2020; country_proxy=Indonesia
id-surabaya,Surabaya,Indonesia,Southeast Asia,investment_signal_raw,Investment signal raw,creative,yes,1.74,world_bank,https://api.worldbank.org/v2/country/IDN/indicator/BX.KLT.DINV.WD.GD.ZS?format=json&mrv=10,"World Bank WDI: Foreign direct investment, net inflows (% of GDP)",2024-12-31,auto_ingest=world_bank_creative_extended; indicator=BX.KLT.DINV.WD.GD.ZS; year=2024; country_proxy=Indonesia
id-surabaya,Surabaya,Indonesia,Southeast Asia,administrative_investment_friction_raw,Administrative investment friction raw,creative,yes,2.2,world_bank,https://api.worldbank.org/v2/country/IDN/indicator/RQ.EST?format=json&mrv=10,World Bank WGI: Regulatory Quality (inverted as friction proxy),2023-12-31,auto_ingest=world_bank_business_friction; indicator=RQ.EST; raw_rq=0.301378756761551; friction=2.2; year=2023; country_proxy=Indonesia
id-surabaya,Surabaya,Indonesia,Southeast Asia,visitor_flow_context_raw,Visitor flow context raw,creative,no,,,,,,
ph-cebu-city,Cebu City,Philippines,Southeast Asia,gross_income,Gross income,pressure,yes,1110.83,world_bank_col_estimate,https://api.worldbank.org/v2/country/PHL/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank WDI: GNI per capita PPP (monthly USD),2024-12-31,auto_ingest=world_bank_col_estimate; gni_annual=13330.0; year=2024; country_proxy=Philippines; cohort=Southeast Asia
ph-cebu-city,Cebu City,Philippines,Southeast Asia,di_ppp_raw,Disposable income PPP (Raw),pressure,yes,,,,,,
ph-cebu-city,Cebu City,Philippines,Southeast Asia,rent,Rent,pressure,yes,177.73,world_bank_col_estimate,https://api.worldbank.org/v2/country/PHL/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank GNI + regional expenditure ratio estimate,2024-12-31,auto_ingest=world_bank_col_estimate; gni_annual=13330.0; year=2024; country_proxy=Philippines; cohort=Southeast Asia; city_cost_mult=0.8
ph-cebu-city,Cebu City,Philippines,Southeast Asia,utilities,Utilities,pressure,yes,44.43,world_bank_col_estimate,https://api.worldbank.org/v2/country/PHL/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank GNI + regional expenditure ratio estimate,2024-12-31,auto_ingest=world_bank_col_estimate; gni_annual=13330.0; year=2024; country_proxy=Philippines; cohort=Southeast Asia; city_cost_mult=0.8
ph-cebu-city,Cebu City,Philippines,Southeast Asia,transit_cost,Transit cost,pressure,yes,35.55,world_bank_col_estimate,https://api.worldbank.org/v2/country/PHL/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank GNI + regional expenditure ratio estimate,2024-12-31,auto_ingest=world_bank_col_estimate; gni_annual=13330.0; year=2024; country_proxy=Philippines; cohort=Southeast Asia; city_cost_mult=0.8
ph-cebu-city,Cebu City,Philippines,Southeast Asia,internet_cost,Internet cost,pressure,yes,13.33,world_bank_col_estimate,https://api.worldbank.org/v2/country/PHL/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank GNI + regional expenditure ratio estimate,2024-12-31,auto_ingest=world_bank_col_estimate; gni_annual=13330.0; year=2024; country_proxy=Philippines; cohort=Southeast Asia; city_cost_mult=0.8
ph-cebu-city,Cebu City,Philippines,Southeast Asia,food_cost,Food cost,pressure,yes,195.51,world_bank_col_estimate,https://api.worldbank.org/v2/country/PHL/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank GNI + regional expenditure ratio estimate,2024-12-31,auto_ingest=world_bank_col_estimate; gni_annual=13330.0; year=2024; country_proxy=Philippines; cohort=Southeast Asia; city_cost_mult=0.8
ph-cebu-city,Cebu City,Philippines,Southeast Asia,housing_burden_raw,Housing burden raw,pressure,yes,15.9997,derived,https://data.worldbank.org/indicator/NY.GNP.PCAP.PP.CD,Computed from city_inputs + country_context,2024-01-01,derived=rent/gross_income*100
ph-cebu-city,Cebu City,Philippines,Southeast Asia,household_debt_burden_raw,Household debt burden raw,pressure,yes,49.8137,derived,https://data.worldbank.org/indicator/NY.GNP.PCAP.PP.CD,Computed from city_inputs + country_context,2024-01-01,derived=country_context.household_debt_proxy; country=Philippines
ph-cebu-city,Cebu City,Philippines,Southeast Asia,working_time_pressure_raw,Working time pressure raw,pressure,yes,39.99,ilo_ilostat,https://ilostat.ilo.org/data/indicator/?id=HOW_TEMP_SEX_ECO_NB_A&ref_area=PHL,ILO ILOSTAT: Mean weekly hours actually worked per employed person,2023-12-31,auto_ingest=ilo_working_hours; indicator=HOW_TEMP_SEX_ECO_NB_A; year=2023; hours=39.99; country_proxy=Philippines
ph-cebu-city,Cebu City,Philippines,Southeast Asia,suicide_mental_strain_raw,Suicide or mental strain raw,pressure,yes,3.49,who_gho,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/SDGSUICIDE,"WHO GHO: Age-standardized suicide rate (per 100,000 population)",2021-12-31,auto_ingest=who_gho; indicator=SDGSUICIDE; year=2021; country_proxy=Philippines
ph-cebu-city,Cebu City,Philippines,Southeast Asia,personal_safety_raw,Personal safety raw,viability,yes,4.35,world_bank,https://api.worldbank.org/v2/country/PHL/indicator/VC.IHR.PSRC.P5?format=json&mrv=10,"UNODC via World Bank WDI: Intentional homicides (per 100,000 people)",2023-12-31,auto_ingest=unodc_safety; indicator=VC.IHR.PSRC.P5; year=2023; country_proxy=Philippines
ph-cebu-city,Cebu City,Philippines,Southeast Asia,transit_access_commute_raw,Transit access and commute raw,viability,yes,,,,,,
ph-cebu-city,Cebu City,Philippines,Southeast Asia,clean_air_raw,Clean air raw,viability,yes,,,,,,
ph-cebu-city,Cebu City,Philippines,Southeast Asia,water_sanitation_utility_raw,"Water, sanitation, and utility raw",viability,yes,48.48,world_bank,https://api.worldbank.org/v2/country/PHL/indicator/SH.H2O.SMDW.ZS?format=json&mrv=10,World Bank WDI: People using safely managed drinking water services (% of population),2024-12-31,auto_ingest=world_bank_proxy; indicator=SH.H2O.SMDW.ZS; year=2024; country_proxy=Philippines
ph-cebu-city,Cebu City,Philippines,Southeast Asia,digital_infrastructure_raw,Digital infrastructure raw,viability,yes,6.54,world_bank,https://api.worldbank.org/v2/country/PHL/indicator/IT.NET.BBND.P2?format=json&mrv=10,World Bank WDI: Fixed broadband subscriptions (per 100 people),2023-12-31,auto_ingest=world_bank_proxy; indicator=IT.NET.BBND.P2; year=2023; country_proxy=Philippines
ph-cebu-city,Cebu City,Philippines,Southeast Asia,climate_sunlight_livability_raw,Climate and sunlight livability raw,viability,yes,,,,,,
ph-cebu-city,Cebu City,Philippines,Southeast Asia,healthcare_quality_raw,Healthcare quality raw,capability,yes,69.0,who_gho,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/UHC_INDEX_REPORTED,WHO GHO: UHC Service Coverage Index,2023-12-31,auto_ingest=who_gho; indicator=UHC_INDEX_REPORTED; year=2023; country_proxy=Philippines
ph-cebu-city,Cebu City,Philippines,Southeast Asia,education_quality_raw,Education quality raw,capability,yes,47.41,world_bank,https://api.worldbank.org/v2/country/PHL/indicator/SE.TER.ENRR?format=json&mrv=10,"World Bank WDI: School enrollment, tertiary (% gross)",2024-12-31,auto_ingest=world_bank_proxy; indicator=SE.TER.ENRR; year=2024; country_proxy=Philippines
ph-cebu-city,Cebu City,Philippines,Southeast Asia,equal_opportunity_raw,Equal opportunity raw,capability,yes,39.3,world_bank,https://api.worldbank.org/v2/country/PHL/indicator/SI.POV.GINI?format=json&mrv=10,World Bank WDI: Gini index,2023-12-31,auto_ingest=world_bank_capability; indicator=SI.POV.GINI; year=2023; country_proxy=Philippines
ph-cebu-city,Cebu City,Philippines,Southeast Asia,hospitality_belonging_raw,Hospitality and belonging raw,community,yes,48.71,world_bank,https://api.worldbank.org/v2/country/PHL/indicator/SM.POP.NETM?format=json&mrv=10,World Bank WDI: Net migration (proxy for hospitality/belonging — positive = welcoming),2025-12-31,auto_ingest=world_bank_proxy; proxy=net_migration_hospitality; indicator=SM.POP.NETM; year=2025; country_proxy=Philippines
ph-cebu-city,Cebu City,Philippines,Southeast Asia,tolerance_pluralism_raw,Tolerance and pluralism raw,community,yes,27.33,world_bank,https://api.worldbank.org/v2/country/PHL/indicator/SG.GEN.PARL.ZS?format=json&mrv=10,World Bank WDI: Proportion of seats held by women in national parliaments (%),2024-12-31,auto_ingest=world_bank_proxy; proxy=gender_parity_parliament; indicator=SG.GEN.PARL.ZS; year=2024; country_proxy=Philippines
ph-cebu-city,Cebu City,Philippines,Southeast Asia,cultural_public_life_raw,Cultural public life raw,community,yes,12.8,world_bank,https://api.worldbank.org/v2/country/PHL/indicator/ST.INT.ARVL?format=json&mrv=10,World Bank WDI: International tourism arrivals per 1 000 population,2020-12-31,auto_ingest=cultural_life_proxy; indicator=ST.INT.ARVL; norm=per_1000_pop; year=2020; country_proxy=Philippines
ph-cebu-city,Cebu City,Philippines,Southeast Asia,birth_rate_optimism_raw,Birth rate and societal optimism raw,community,yes,,,,,,
ph-cebu-city,Cebu City,Philippines,Southeast Asia,entrepreneurial_dynamism_raw,Entrepreneurial dynamism raw,creative,yes,0.34,world_bank,https://api.worldbank.org/v2/country/PHL/indicator/IC.BUS.NDNS.ZS?format=json&mrv=10,"World Bank WDI: New business density (new registrations per 1,000 people ages 15-64)",2022-12-31,auto_ingest=world_bank_creative_extended; indicator=IC.BUS.NDNS.ZS; year=2022; country_proxy=Philippines
ph-cebu-city,Cebu City,Philippines,Southeast Asia,innovation_research_intensity_raw,Innovation and research raw,creative,yes,0.32,world_bank,https://api.worldbank.org/v2/country/PHL/indicator/GB.XPD.RSDV.GD.ZS?format=json&mrv=10,World Bank WDI: Research and development expenditure (% of GDP),2018-12-31,auto_ingest=world_bank_creative_extended; indicator=GB.XPD.RSDV.GD.ZS; year=2018; country_proxy=Philippines
ph-cebu-city,Cebu City,Philippines,Southeast Asia,investment_signal_raw,Investment signal raw,creative,yes,2.04,world_bank,https://api.worldbank.org/v2/country/PHL/indicator/BX.KLT.DINV.WD.GD.ZS?format=json&mrv=10,"World Bank WDI: Foreign direct investment, net inflows (% of GDP)",2024-12-31,auto_ingest=world_bank_creative_extended; indicator=BX.KLT.DINV.WD.GD.ZS; year=2024; country_proxy=Philippines
ph-cebu-city,Cebu City,Philippines,Southeast Asia,administrative_investment_friction_raw,Administrative investment friction raw,creative,yes,2.34,world_bank,https://api.worldbank.org/v2/country/PHL/indicator/RQ.EST?format=json&mrv=10,World Bank WGI: Regulatory Quality (inverted as friction proxy),2023-12-31,auto_ingest=world_bank_business_friction; indicator=RQ.EST; raw_rq=0.16425496339798; friction=2.34; year=2023; country_proxy=Philippines
ph-cebu-city,Cebu City,Philippines,Southeast Asia,visitor_flow_context_raw,Visitor flow context raw,creative,no,,,,,,
vn-da-nang,Da Nang,Vietnam,Southeast Asia,gross_income,Gross income,pressure,yes,1320.83,world_bank_col_estimate,https://api.worldbank.org/v2/country/VNM/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank WDI: GNI per capita PPP (monthly USD),2024-12-31,auto_ingest=world_bank_col_estimate; gni_annual=15850.0; year=2024; country_proxy=Vietnam; cohort=Southeast Asia
vn-da-nang,Da Nang,Vietnam,Southeast Asia,di_ppp_raw,Disposable income PPP (Raw),pressure,yes,,,,,,
vn-da-nang,Da Nang,Vietnam,Southeast Asia,rent,Rent,pressure,yes,198.12,world_bank_col_estimate,https://api.worldbank.org/v2/country/VNM/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank GNI + regional expenditure ratio estimate,2024-12-31,auto_ingest=world_bank_col_estimate; gni_annual=15850.0; year=2024; country_proxy=Vietnam; cohort=Southeast Asia; city_cost_mult=0.75
vn-da-nang,Da Nang,Vietnam,Southeast Asia,utilities,Utilities,pressure,yes,49.53,world_bank_col_estimate,https://api.worldbank.org/v2/country/VNM/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank GNI + regional expenditure ratio estimate,2024-12-31,auto_ingest=world_bank_col_estimate; gni_annual=15850.0; year=2024; country_proxy=Vietnam; cohort=Southeast Asia; city_cost_mult=0.75
vn-da-nang,Da Nang,Vietnam,Southeast Asia,transit_cost,Transit cost,pressure,yes,39.62,world_bank_col_estimate,https://api.worldbank.org/v2/country/VNM/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank GNI + regional expenditure ratio estimate,2024-12-31,auto_ingest=world_bank_col_estimate; gni_annual=15850.0; year=2024; country_proxy=Vietnam; cohort=Southeast Asia; city_cost_mult=0.75
vn-da-nang,Da Nang,Vietnam,Southeast Asia,internet_cost,Internet cost,pressure,yes,14.86,world_bank_col_estimate,https://api.worldbank.org/v2/country/VNM/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank GNI + regional expenditure ratio estimate,2024-12-31,auto_ingest=world_bank_col_estimate; gni_annual=15850.0; year=2024; country_proxy=Vietnam; cohort=Southeast Asia; city_cost_mult=0.75
vn-da-nang,Da Nang,Vietnam,Southeast Asia,food_cost,Food cost,pressure,yes,217.94,world_bank_col_estimate,https://api.worldbank.org/v2/country/VNM/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank GNI + regional expenditure ratio estimate,2024-12-31,auto_ingest=world_bank_col_estimate; gni_annual=15850.0; year=2024; country_proxy=Vietnam; cohort=Southeast Asia; city_cost_mult=0.75
vn-da-nang,Da Nang,Vietnam,Southeast Asia,housing_burden_raw,Housing burden raw,pressure,yes,14.9997,derived,https://data.worldbank.org/indicator/NY.GNP.PCAP.PP.CD,Computed from city_inputs + country_context,2024-01-01,derived=rent/gross_income*100
vn-da-nang,Da Nang,Vietnam,Southeast Asia,household_debt_burden_raw,Household debt burden raw,pressure,yes,,,,,,
vn-da-nang,Da Nang,Vietnam,Southeast Asia,working_time_pressure_raw,Working time pressure raw,pressure,yes,,,,,,
vn-da-nang,Da Nang,Vietnam,Southeast Asia,suicide_mental_strain_raw,Suicide or mental strain raw,pressure,yes,7.3,who_gho,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/SDGSUICIDE,"WHO GHO: Age-standardized suicide rate (per 100,000 population)",2021-12-31,auto_ingest=who_gho; indicator=SDGSUICIDE; year=2021; country_proxy=Vietnam
vn-da-nang,Da Nang,Vietnam,Southeast Asia,personal_safety_raw,Personal safety raw,viability,yes,,,,,,
vn-da-nang,Da Nang,Vietnam,Southeast Asia,transit_access_commute_raw,Transit access and commute raw,viability,yes,,,,,,
